Time,RigidBody,x,y,z,qx,qy,qz,qw,pattern,case_id
1749907765,ST_C,0.114627734,0.03495127,1.706254721,0.116672926,0.038673371,0.295505315,0.947400808,"[0, 1, 0, 0]",2
1749907765,ST_A,0.115217313,-0.139090315,1.710562944,-0.035020128,-0.129729152,-0.467152745,0.873906255,"[0, 1, 0, 0]",2
1749907765,ST_B,0.18839705,-0.099990882,1.699121833,0.059129763,-0.103070706,-0.027097033,0.992545068,"[0, 1, 0, 0]",2
1749907765,snake_tip,0.092303745,-0.117960855,1.205077648,-0.143738329,0.013167979,-0.266706824,0.95290786,"[0, 1, 0, 0]",2
1749907765,ST_D,0.041961934,-0.059048813,1.691495538,0.410029918,0.300458699,-0.084945396,0.856962264,"[0, 1, 0, 0]",2
1749907765,ST_C,0.115045428,0.035039999,1.706172943,0.123286821,0.064287044,0.295964837,0.945025086,"[0, 1, 0, 0]",2
1749907765,ST_A,0.114802957,-0.139131606,1.714387536,-0.030736201,-0.150558338,-0.47616294,0.865826964,"[0, 1, 0, 0]",2
1749907765,ST_B,0.188458472,-0.100014649,1.700255632,0.047446031,-0.095004067,-0.021928392,0.99410373,"[0, 1, 0, 0]",2
1749907766,snake_tip,0.097121544,-0.124253079,1.205373168,-0.145662636,0.00631106,-0.264772445,0.953225136,"[0, 1, 0, 0]",2
1749907766,ST_D,0.042070076,-0.059067834,1.691394329,0.398958206,0.291387081,-0.091578789,0.864603519,"[0, 1, 0, 0]",2
1749907766,ST_C,0.115323119,0.035073504,1.706001401,0.121767148,0.070059307,0.295484006,0.944962323,"[0, 1, 0, 0]",2
1749907766,ST_A,0.119093493,-0.13983883,1.71491003,-0.006558988,-0.181375712,-0.449576885,0.874608755,"[0, 1, 0, 0]",2
1749907766,ST_B,0.188631326,-0.100408807,1.699819565,0.066899888,-0.121729709,-0.02989286,0.989854932,"[0, 1, 0, 0]",2
1749907766,snake_tip,0.108304337,-0.107314721,1.202656031,-0.128925756,0.001578429,-0.263649881,0.955962598,"[0, 1, 0, 0]",2
1749907766,ST_D,0.042467378,-0.059083387,1.691250443,0.417261183,0.304778069,-0.079019435,0.852501869,"[0, 1, 0, 0]",2
1749907766,ST_C,0.115173347,0.035022687,1.705924034,0.121771656,0.061483327,0.304115385,0.942817748,"[0, 1, 0, 0]",2
1749907766,ST_A,0.127073318,-0.139306962,1.714173555,0.012797019,-0.192568153,-0.388731182,0.900911629,"[0, 1, 0, 0]",2
1749907766,ST_B,0.18935895,-0.100395463,1.698137999,0.05655859,-0.071157962,-0.02254203,0.995605052,"[0, 1, 0, 0]",2
1749907766,snake_tip,0.11741323,-0.081029929,1.200316906,-0.103144333,0.002052354,-0.266685218,0.958246291,"[0, 1, 0, 0]",2
1749907766,ST_D,0.042418372,-0.058967683,1.690741181,0.411225319,0.299902081,-0.083707519,0.856706142,"[0, 1, 0, 0]",2
1749907766,ST_C,0.115004539,0.035095304,1.70576942,0.118466727,0.048128616,0.305900365,0.943437457,"[0, 1, 0, 0]",2
1749907766,ST_A,0.136307269,-0.137909204,1.713321447,0.057974614,-0.216066584,-0.310811311,0.923769772,"[0, 1, 0, 0]",2
1749907766,ST_B,0.189500123,-0.100764245,1.696575165,0.083723761,-0.09378954,-0.035256211,0.991438746,"[0, 1, 0, 0]",2
1749907766,snake_tip,0.117359102,-0.064557642,1.199560046,-0.085640348,0.005780756,-0.268368125,0.959484696,"[0, 1, 0, 0]",2
1749907766,ST_D,0.042615008,-0.058807164,1.690358877,0.396347106,0.286107242,-0.092768833,0.86743623,"[0, 1, 0, 0]",2
1749907766,ST_C,0.115638524,0.035547569,1.705824137,0.131197125,0.080940865,0.293524206,0.943440199,"[0, 1, 0, 0]",2
1749907766,ST_A,0.131269991,-0.138218567,1.711807013,-0.074104533,-0.078576878,-0.314622879,0.943051815,"[0, 1, 0, 0]",2
1749907766,ST_B,0.189684033,-0.100464635,1.696420312,0.088347852,-0.099005625,-0.034560129,0.990554392,"[0, 1, 0, 0]",2
1749907766,snake_tip,0.1085383,-0.068896025,1.199715734,-0.093427859,0.013064477,-0.269187272,0.958456397,"[0, 1, 0, 0]",2
1749907766,ST_D,0.042302396,-0.0589463,1.69046092,0.403594106,0.291556716,-0.088972092,0.862664759,"[0, 1, 0, 0]",2
1749907766,ST_C,0.115047403,0.035046302,1.705845237,0.124763288,0.062060498,0.304337323,0.942317009,"[0, 1, 0, 0]",2
1749907766,ST_A,0.126845896,-0.139070272,1.712165475,0.017579883,-0.186932743,-0.396485448,0.898635924,"[0, 1, 0, 0]",2
1749907766,ST_B,0.189085782,-0.100007951,1.697868586,0.063316859,-0.090734541,-0.028338008,0.993456185,"[0, 1, 0, 0]",2
1749907766,snake_tip,0.097539954,-0.088147506,1.200819969,-0.116286166,0.016428536,-0.268935144,0.955971539,"[0, 1, 0, 0]",2
1749907766,ST_D,0.042460099,-0.0589021,1.691037178,0.417111009,0.305260271,-0.0800317,0.852308333,"[0, 1, 0, 0]",2
1749907766,ST_C,0.115767993,0.035350271,1.706076503,0.151028171,0.132910684,0.289001912,0.935950398,"[0, 1, 0, 0]",2
1749907766,ST_A,0.124471858,-0.139058694,1.712765336,0.004681643,-0.176861316,-0.414551467,0.89266187,"[0, 1, 0, 0]",2
1749907766,ST_B,0.189210474,-0.099415049,1.699327826,0.043639529,-0.079490587,-0.018478205,0.995708466,"[0, 1, 0, 0]",2
1749907766,snake_tip,0.094370387,-0.106743366,1.203030825,-0.133979261,0.009972033,-0.266384572,0.954457641,"[0, 1, 0, 0]",2
1749907766,ST_D,0.042229593,-0.059267212,1.691214204,0.408861965,0.299199164,-0.086084485,0.857846856,"[0, 1, 0, 0]",2
1749907766,ST_C,0.11571797,0.034812748,1.706204176,0.147404611,0.132875323,0.289621145,0.936341643,"[0, 1, 0, 0]",2
1749907766,ST_A,0.125030905,-0.139882386,1.713677764,0.00210588,-0.180005282,-0.401915729,0.897807062,"[0, 1, 0, 0]",2
1749907766,ST_B,0.188803628,-0.100194834,1.699872971,0.053127281,-0.104272313,-0.024767445,0.992819846,"[0, 1, 0, 0]",2
1749907766,snake_tip,0.100681409,-0.111304879,1.203152657,-0.132776409,0.006097313,-0.268048733,0.9541924,"[0, 1, 0, 0]",2
1749907766,ST_D,0.042780716,-0.059822313,1.69144702,0.41597262,0.303933442,-0.079906352,0.853349984,"[0, 1, 0, 0]",2
1749907766,ST_C,0.116246819,0.034324571,1.70629847,0.145194426,0.12945199,0.290032715,0.937038839,"[0, 1, 0, 0]",2
1749907766,ST_A,0.129016951,-0.140063956,1.713987112,0.010109555,-0.180943504,-0.373182178,0.909885824,"[0, 1, 0, 0]",2
1749907766,ST_B,0.189431742,-0.100852475,1.699826241,0.049929582,-0.09046223,-0.02281267,0.994385839,"[0, 1, 0, 0]",2
1749907766,snake_tip,0.112690933,-0.100560948,1.201516151,-0.124396183,0.000250272,-0.266663283,0.955728114,"[0, 1, 0, 0]",2
1749907766,ST_D,0.043084238,-0.060235083,1.691165209,0.419717014,0.305827707,-0.077647887,0.851045132,"[0, 1, 0, 0]",2
1749907766,ST_C,0.116406031,0.033976272,1.706278324,0.150878921,0.133200243,0.289350718,0.935825527,"[0, 1, 0, 0]",2
1749907766,ST_A,0.13477473,-0.139950976,1.713890433,0.101466939,-0.266544878,-0.348757863,0.892763257,"[0, 1, 0, 0]",2
1749907766,ST_B,0.189973727,-0.101469502,1.698568225,0.046838243,-0.061870575,-0.019294182,0.99679786,"[0, 1, 0, 0]",2
1749907766,snake_tip,0.120962255,-0.084581584,1.200152516,-0.102370083,-0.004278218,-0.267492503,0.958097041,"[0, 1, 0, 0]",2
1749907766,ST_D,0.043304432,-0.060112309,1.690857053,0.418188304,0.303132117,-0.078358613,0.852695346,"[0, 1, 0, 0]",2
1749907766,ST_C,0.116565637,0.034139104,1.706264734,0.149140149,0.128812015,0.289372057,0.93671155,"[0, 1, 0, 0]",2
1749907766,ST_A,0.135015696,-0.139707237,1.712926388,0.102967612,-0.264700949,-0.350419253,0.892489433,"[0, 1, 0, 0]",2
1749907766,ST_B,0.190329269,-0.101740479,1.697360516,0.075544596,-0.091770343,-0.033179425,0.992355943,"[0, 1, 0, 0]",2
1749907767,snake_tip,0.119374104,-0.074180566,1.199177623,-0.08882542,0.000417274,-0.268454492,0.959188163,"[0, 1, 0, 0]",2
1749907767,ST_D,0.043340024,-0.059968114,1.690811396,0.423105925,0.306686074,-0.074990012,0.849294722,"[0, 1, 0, 0]",2
1749907767,ST_C,0.116543777,0.034362324,1.706221104,0.150897071,0.128982782,0.290387034,0.936092317,"[0, 1, 0, 0]",2
1749907767,ST_A,0.13119705,-0.139872849,1.711436629,0.047940966,-0.213643909,-0.373424053,0.901450217,"[0, 1, 0, 0]",2
1749907767,ST_B,0.190357998,-0.101002492,1.697697401,0.07314489,-0.098242477,-0.029455354,0.992033541,"[0, 1, 0, 0]",2
1749907767,snake_tip,0.111828119,-0.071363069,1.197404742,-0.053751621,0.00418067,-0.26884234,0.961674094,"[0, 1, 0, 0]",2
1749907767,ST_D,0.043225095,-0.059844743,1.690916777,0.419039398,0.306151599,-0.077772699,0.851251185,"[0, 1, 0, 0]",2
1749907767,ST_C,0.116513945,0.034362901,1.706219196,0.150181144,0.131459653,0.290348738,0.93587482,"[0, 1, 0, 0]",2
1749907767,ST_A,0.128405273,-0.139350399,1.706320763,-0.046523821,-0.09003929,-0.35108465,0.930842698,"[0, 1, 0, 0]",2
1749907767,ST_B,0.189681649,-0.100462802,1.699061513,0.063022494,-0.107754365,-0.026067914,0.991835475,"[0, 1, 0, 0]",2
1749907767,snake_tip,0.108724877,-0.068360448,1.195962548,-0.014405112,-0.000662102,-0.268588334,0.963147163,"[0, 1, 0, 0]",2
1749907767,ST_D,0.042510718,-0.060101252,1.691520095,0.429425597,0.316498488,-0.068838105,0.843020499,"[0, 1, 0, 0]",2
1749907767,ST_C,0.116240099,0.034344122,1.706102252,0.146193624,0.129623756,0.290217251,0.936802566,"[0, 1, 0, 0]",2
1749907767,ST_A,0.127377868,-0.139891088,1.699201941,0.022725305,-0.144507989,-0.379751414,0.913449407,"[0, 1, 0, 0]",2
1749907767,ST_B,0.189084321,-0.100569926,1.699942946,0.047695234,-0.096931368,-0.020050392,0.99394542,"[0, 1, 0, 0]",2
1749907767,snake_tip,0.117549524,-0.056289867,1.194778323,0.010152776,-0.007096442,-0.268276989,0.963262141,"[0, 1, 0, 0]",2
1749907767,ST_D,0.042839915,-0.059817608,1.692132473,0.437553704,0.326445371,-0.066226877,0.835221052,"[0, 1, 0, 0]",2
1749907767,ST_C,0.116209768,0.03437613,1.706356049,0.147891268,0.125944003,0.290177137,0.937050402,"[0, 1, 0, 0]",2
1749907767,ST_A,0.128114611,-0.141385138,1.688974023,0.010357534,-0.056823369,-0.353098184,0.933801651,"[0, 1, 0, 0]",2
1749907767,ST_B,0.189252868,-0.100305907,1.699966788,0.04641046,-0.096829869,-0.018245004,0.99405092,"[0, 1, 0, 0]",2
1749907767,snake_tip,0.135119304,-0.035645053,1.194560051,0.050715189,-0.014134892,-0.26720801,0.962199569,"[0, 1, 0, 0]",2
1749907767,ST_D,0.044328734,-0.059037246,1.693086863,0.39268738,0.309045464,-0.110157274,0.859158218,"[0, 1, 0, 0]",2
1749907767,ST_C,0.118608907,0.036474764,1.703689933,0.077581674,0.019462015,0.267069429,0.960352182,"[0, 1, 0, 0]",2
1749907767,ST_A,0.129295498,-0.142445236,1.677980423,0.090675637,-0.069527186,-0.356276155,0.927367985,"[0, 1, 0, 0]",2
1749907767,ST_B,0.189450607,-0.10008622,1.700140834,0.028580133,-0.041576002,-0.005638144,0.998710632,"[0, 1, 0, 0]",2
1749907767,snake_tip,0.149430826,-0.016061829,1.196453214,0.087328263,-0.018975683,-0.268039733,0.959254086,"[0, 1, 0, 0]",2
1749907767,ST_D,0.044820495,-0.061741989,1.693772912,0.345360577,0.306095093,-0.111427486,0.880122602,"[0, 1, 0, 0]",2
1749907767,ST_C,0.130369589,0.039841555,1.701802254,0.05676413,-0.017383134,0.16093491,0.985177934,"[0, 1, 0, 0]",2
1749907767,ST_A,0.128636628,-0.142374545,1.675983071,0.09899807,-0.09948948,-0.350267589,0.926074386,"[0, 1, 0, 0]",2
1749907767,ST_B,0.189403206,-0.099956639,1.699985147,-0.00013849,0.025978997,0.006523592,0.99964118,"[0, 1, 0, 0]",2
1749907767,snake_tip,0.15151532,-0.001665844,1.19934237,0.131045833,-0.015244523,-0.265769243,0.954966724,"[0, 1, 0, 0]",2
1749907767,ST_D,0.044090878,-0.06056577,1.69274354,0.35167262,0.286449403,-0.132248461,0.881353199,"[0, 1, 0, 0]",2
1749907767,ST_C,0.137484938,0.038730085,1.704940677,0.002900534,-0.03066786,0.122549973,0.991984189,"[0, 1, 0, 0]",2
1749907767,ST_A,0.125727698,-0.142189071,1.678740978,0.083186254,-0.14650622,-0.375118703,0.911538184,"[0, 1, 0, 0]",2
1749907767,ST_B,0.189365178,-0.100090988,1.700204372,0.035265628,-0.037295192,-0.010991381,0.998621345,"[0, 1, 0, 0]",2
1749907767,snake_tip,0.139941782,0.00751928,1.202793717,0.166660354,0.011962328,-0.262436837,0.950372696,"[0, 1, 0, 0]",2
1749907767,ST_D,0.043211751,-0.059485331,1.690493107,0.348418415,0.247589603,-0.134860173,0.893933237,"[0, 1, 0, 0]",2
1749907767,ST_C,0.144797936,0.03719132,1.711195469,4.43e-05,-0.013965431,0.070167057,0.997437477,"[0, 1, 0, 0]",2
1749907767,ST_A,0.122102082,-0.142454699,1.676906347,0.096185327,-0.140297815,-0.408357233,0.896833003,"[0, 1, 0, 0]",2
1749907767,ST_B,0.189336196,-0.100333408,1.699804902,0.014247521,0.019749749,0.00059781,0.999703228,"[0, 1, 0, 0]",2
1749907767,snake_tip,0.122650445,0.01840963,1.207532406,0.208544269,0.045006573,-0.262505561,0.941049695,"[0, 1, 0, 0]",2
1749907767,ST_D,0.042974595,-0.059539102,1.691252351,0.368635833,0.268270493,-0.123494506,0.881412327,"[0, 1, 0, 0]",2
1749907767,ST_C,0.153806403,0.034406502,1.717312813,0.008302339,-0.005823299,0.000246891,0.999948502,"[0, 1, 0, 0]",2
1749907767,ST_A,0.121718042,-0.142461345,1.677293658,0.0928993,-0.137026489,-0.407382786,0.898127317,"[0, 1, 0, 0]",2
1749907767,ST_B,0.189252019,-0.1006153,1.699714422,0.025071776,0.005228082,-0.003618867,0.999665499,"[0, 1, 0, 0]",2
1749907767,snake_tip,0.109986469,0.03645597,1.214954495,0.255460262,0.077573501,-0.258955508,0.928258836,"[0, 1, 0, 0]",2
1749907767,ST_D,0.042993829,-0.059574053,1.691665292,0.384208471,0.281746984,-0.114714801,0.871689796,"[0, 1, 0, 0]",2
1749907767,ST_C,0.164467216,0.030533938,1.722754121,0.005276064,-0.003148826,-0.071956567,0.997388899,"[0, 1, 0, 0]",2
1749907767,ST_A,0.121797033,-0.142438561,1.677628875,0.084832981,-0.132358342,-0.4010818,0.902451098,"[0, 1, 0, 0]",2
1749907767,ST_B,0.189391926,-0.100904465,1.699022412,0.018796409,0.034436297,0.000463389,0.999230027,"[0, 1, 0, 0]",2
1749907768,snake_tip,0.110730439,0.060999345,1.224388003,0.312161386,0.097386733,-0.247070059,0.91215539,"[0, 1, 0, 0]",2
1749907768,ST_D,0.042969201,-0.059375923,1.69156146,0.368198097,0.270127118,-0.124356575,0.88090682,"[0, 1, 0, 0]",2
1749907768,ST_C,0.176182315,0.023628118,1.727876306,0.013085405,0.007944467,-0.159544796,0.987072051,"[0, 1, 0, 0]",2
1749907768,ST_A,0.125754297,-0.141777143,1.681904316,0.055091731,-0.166663781,-0.358791262,0.916764438,"[0, 1, 0, 0]",2
1749907768,ST_B,0.1896929,-0.101508498,1.698136687,0.047728576,0.00364034,-0.014094635,0.998754263,"[0, 1, 0, 0]",2
1749907768,snake_tip,0.133973718,0.077526435,1.233162045,0.372265577,0.068496026,-0.242738917,0.893199027,"[0, 1, 0, 0]",2
1749907768,ST_D,0.042990588,-0.059215255,1.691534758,0.367626369,0.267214954,-0.126122072,0.881782413,"[0, 1, 0, 0]",2
1749907768,ST_C,0.188667804,0.011893251,1.732095599,0.028587744,0.019125089,-0.269673169,0.962337434,"[0, 1, 0, 0]",2
1749907768,ST_A,0.129464537,-0.140133619,1.684818029,0.075471938,-0.243469954,-0.327733457,0.909734666,"[0, 1, 0, 0]",2
1749907768,ST_B,0.190930724,-0.102881484,1.695387959,0.063067563,0.054707427,-0.008830391,0.996469617,"[0, 1, 0, 0]",2
1749907768,snake_tip,0.15954642,0.094898283,1.244241714,0.420714617,0.033102266,-0.245302871,0.872771442,"[0, 1, 0, 0]",2
1749907768,ST_D,0.043009337,-0.059266973,1.691631436,0.362701803,0.262165785,-0.126076579,0.885336757,"[0, 1, 0, 0]",2
1749907768,ST_C,0.177821904,0.020470671,1.737909436,-0.019072376,-0.024346834,-0.18649672,0.981968701,"[0, 1, 0, 0]",2
1749907768,ST_A,0.130388111,-0.139292657,1.685864925,0.033795483,-0.232188299,-0.308103025,0.921964765,"[0, 1, 0, 0]",2
1749907768,ST_B,0.190961912,-0.103876844,1.693902969,0.143673092,-0.085673347,-0.074165434,0.983116329,"[0, 1, 0, 0]",2
1749907768,snake_tip,0.174763232,0.112035945,1.257401824,0.473567456,0.018227566,-0.237026736,0.848068357,"[0, 1, 0, 0]",2
1749907768,ST_D,0.04301611,-0.059511118,1.691793561,0.354506761,0.257524699,-0.133496329,0.888923347,"[0, 1, 0, 0]",2
1749907768,ST_C,0.169096962,0.025355717,1.743134856,0.020440763,0.009637366,-0.130609512,0.991176367,"[0, 1, 0, 0]",2
1749907768,ST_A,0.13252385,-0.137551755,1.68848002,-0.022349002,-0.227851674,-0.282501519,0.931545496,"[0, 1, 0, 0]",2
1749907768,ST_B,0.19098562,-0.104214162,1.693760157,0.141008154,-0.05640462,-0.065977149,0.986195922,"[0, 1, 0, 0]",2
1749907768,snake_tip,0.160607174,0.141637295,1.276438713,0.531448483,0.05871933,-0.230044201,0.813138485,"[0, 1, 0, 0]",2
1749907768,ST_D,0.042792656,-0.059090633,1.691845417,0.394847959,0.284484208,-0.104291953,0.867344856,"[0, 1, 0, 0]",2
1749907768,ST_C,0.165988728,0.024558928,1.732171535,-0.180298939,-0.115552396,-0.05978037,0.974969923,"[0, 1, 0, 0]",2
1749907768,ST_A,0.135122493,-0.136250958,1.691499591,0.024094352,-0.290994585,-0.263101518,0.919521213,"[0, 1, 0, 0]",2
1749907768,ST_B,0.190999523,-0.104354843,1.695179582,0.133871228,-0.063533254,-0.07102643,0.986406147,"[0, 1, 0, 0]",2
1749907768,snake_tip,0.131766185,0.163695142,1.28794241,0.553103328,0.111095972,-0.224210784,0.794647038,"[0, 1, 0, 0]",2
1749907768,ST_D,0.04287022,-0.058906883,1.691600084,0.396738857,0.288120896,-0.103117131,0.865419865,"[0, 1, 0, 0]",2
1749907768,ST_C,0.170888633,0.023695445,1.732936859,-0.169346437,-0.070550211,-0.087105982,0.979161441,"[0, 1, 0, 0]",2
1749907768,ST_A,0.135359719,-0.135506853,1.691590309,0.010545759,-0.297965944,-0.265509963,0.916847587,"[0, 1, 0, 0]",2
1749907768,ST_B,0.190968215,-0.10329809,1.694384098,0.151914731,-0.107315212,-0.079593241,0.979321361,"[0, 1, 0, 0]",2
1749907768,snake_tip,0.130953088,0.157634705,1.28443253,0.54362309,0.109529927,-0.225392327,0.801046431,"[0, 1, 0, 0]",2
1749907768,ST_D,0.042954955,-0.058814343,1.691808581,0.385258228,0.282723755,-0.111090764,0.871379435,"[0, 1, 0, 0]",2
1749907768,ST_C,0.169819966,0.025187392,1.736774683,-0.142891809,-0.112611011,-0.078298099,0.980188847,"[0, 1, 0, 0]",2
1749907768,ST_A,0.135296047,-0.135725066,1.691887856,0.048337191,-0.324769765,-0.273158222,0.904197276,"[0, 1, 0, 0]",2
1749907768,ST_B,0.190858677,-0.10332948,1.694717288,0.139730498,-0.081092663,-0.071843728,0.984244764,"[0, 1, 0, 0]",2
1749907768,snake_tip,0.142011255,0.143809229,1.277289271,0.532268643,0.088324629,-0.226206556,0.810999036,"[0, 1, 0, 0]",2
1749907768,ST_D,0.042770874,-0.058840893,1.692049265,0.389442533,0.28212136,-0.107309572,0.870187759,"[0, 1, 0, 0]",2
1749907768,ST_C,0.168689996,0.025782399,1.734378338,-0.164925411,-0.091397241,-0.065122671,0.979900658,"[0, 1, 0, 0]",2
1749907768,ST_A,0.134768948,-0.136084571,1.691100121,0.050773304,-0.311405391,-0.27744326,0.907454669,"[0, 1, 0, 0]",2
1749907768,ST_B,0.190953746,-0.103942737,1.694585323,0.14919886,-0.082940131,-0.080366008,0.98203975,"[0, 1, 0, 0]",2
1749907769,snake_tip,0.160117269,0.134152532,1.27384758,0.529832542,0.05623772,-0.227845863,0.814985335,"[0, 1, 0, 0]",2
1749907769,ST_D,0.042735279,-0.058925409,1.692166209,0.377460897,0.273884684,-0.116233177,0.876926601,"[0, 1, 0, 0]",2
1749907769,ST_C,0.168410763,0.025933946,1.735511661,-0.158110753,-0.103361942,-0.062482283,0.980006754,"[0, 1, 0, 0]",2
1749907769,ST_A,0.134637281,-0.136169091,1.691622734,0.04243093,-0.304876357,-0.275697589,0.91062665,"[0, 1, 0, 0]",2
1749907769,ST_B,0.190869257,-0.104128845,1.695160389,0.13725093,-0.060195461,-0.069349684,0.986270487,"[0, 1, 0, 0]",2
1749907769,snake_tip,0.175299823,0.134654775,1.275637507,0.537371933,0.033717901,-0.224610433,0.812185168,"[0, 1, 0, 0]",2
1749907769,ST_D,0.042691074,-0.058897637,1.691911578,0.372717053,0.267130375,-0.119299151,0.880619705,"[0, 1, 0, 0]",2
1749907769,ST_C,0.167934552,0.02641212,1.735716939,-0.147892863,-0.096552283,-0.061305199,0.982368052,"[0, 1, 0, 0]",2
1749907769,ST_A,0.134592801,-0.13604176,1.691761851,0.030448252,-0.301289111,-0.273016423,0.913104534,"[0, 1, 0, 0]",2
1749907769,ST_B,0.190967634,-0.104037233,1.695037961,0.135389954,-0.055515166,-0.066857278,0.986974001,"[0, 1, 0, 0]",2
1749907769,snake_tip,0.178899229,0.139630228,1.278638482,0.546036363,0.027796,-0.223818406,0.806831419,"[0, 1, 0, 0]",2
1749907769,ST_D,0.042781215,-0.058815792,1.691943169,0.381537646,0.276949704,-0.113186128,0.874595165,"[0, 1, 0, 0]",2
1749907769,ST_C,0.167803973,0.026420075,1.734840155,-0.160248071,-0.0941801,-0.055930518,0.980980337,"[0, 1, 0, 0]",2
1749907769,ST_A,0.135047227,-0.135672987,1.692449808,0.024574205,-0.306622148,-0.268628627,0.912807524,"[0, 1, 0, 0]",2
1749907769,ST_B,0.19101499,-0.104061998,1.695004702,0.135468319,-0.056005072,-0.06799832,0.986857653,"[0, 1, 0, 0]",2
1749907769,snake_tip,0.16745694,0.142774642,1.278320432,0.546110153,0.049612176,-0.22099176,0.806514084,"[0, 1, 0, 0]",2
1749907769,ST_D,0.042770959,-0.058914442,1.691702962,0.376708269,0.269527584,-0.115415707,0.878706455,"[0, 1, 0, 0]",2
1749907769,ST_C,0.167276189,0.026870446,1.735978961,-0.144942179,-0.101875521,-0.052849092,0.982761443,"[0, 1, 0, 0]",2
1749907769,ST_A,0.135147586,-0.135654226,1.692096353,0.020894464,-0.301854044,-0.267491043,0.914820254,"[0, 1, 0, 0]",2
1749907769,ST_B,0.191152871,-0.104063824,1.694618702,0.150345892,-0.088011831,-0.078559518,0.98156929,"[0, 1, 0, 0]",2
1749907769,snake_tip,0.148073286,0.140928239,1.275719404,0.536576569,0.076759845,-0.225784972,0.809453309,"[0, 1, 0, 0]",2
1749907769,ST_D,0.042783443,-0.058827851,1.691955209,0.375028789,0.271217793,-0.117172159,0.878672302,"[0, 1, 0, 0]",2
1749907769,ST_C,0.167261779,0.026939435,1.734622955,-0.153322875,-0.086257219,-0.051616061,0.983050048,"[0, 1, 0, 0]",2
1749907769,ST_A,0.135074779,-0.13574861,1.691844225,0.023036227,-0.296140194,-0.268668771,0.916289985,"[0, 1, 0, 0]",2
1749907769,ST_B,0.191092327,-0.104008332,1.694737315,0.13756232,-0.062040001,-0.069448143,0.9861058,"[0, 1, 0, 0]",2
1749907769,snake_tip,0.13083376,0.13953796,1.274096966,0.527615428,0.104691632,-0.223336637,0.812885225,"[0, 1, 0, 0]",2
1749907769,ST_D,0.042851355,-0.058885165,1.691926003,0.373491228,0.26961866,-0.118691787,0.87961483,"[0, 1, 0, 0]",2
1749907769,ST_C,0.166666895,0.027616208,1.736193895,-0.136207268,-0.095809221,-0.047686361,0.984882891,"[0, 1, 0, 0]",2
1749907769,ST_A,0.134871021,-0.135997608,1.691178322,0.039147284,-0.304731488,-0.274585783,0.911158025,"[0, 1, 0, 0]",2
1749907769,ST_B,0.190948889,-0.10355211,1.694995403,0.129945219,-0.063353278,-0.065706313,0.987311125,"[0, 1, 0, 0]",2
1749907769,snake_tip,0.126917496,0.140258446,1.274415731,0.528332412,0.107333355,-0.228210121,0.810718596,"[0, 1, 0, 0]",2
1749907769,ST_D,0.04262295,-0.058953986,1.691931129,0.378083825,0.272375911,-0.115879022,0.877175033,"[0, 1, 0, 0]",2
1749907769,ST_C,0.16628325,0.027411686,1.734388471,-0.13990593,-0.070530616,-0.048003614,0.986482382,"[0, 1, 0, 0]",2
1749907769,ST_A,0.134683132,-0.136130378,1.691246152,0.054403562,-0.319511533,-0.277136385,0.904515386,"[0, 1, 0, 0]",2
1749907769,ST_B,0.190673158,-0.103557952,1.694970965,0.131404087,-0.074106783,-0.068209648,0.986199021,"[0, 1, 0, 0]",2
1749907769,snake_tip,0.135915965,0.141187772,1.274919391,0.532099426,0.098250598,-0.22269544,0.810940027,"[0, 1, 0, 0]",2
1749907769,ST_D,0.042801309,-0.058992583,1.691821456,0.381884277,0.277116776,-0.112673953,0.874457181,"[0, 1, 0, 0]",2
1749907769,ST_C,0.166617945,0.027420986,1.735765576,-0.140108958,-0.091839135,-0.047912396,0.984702766,"[0, 1, 0, 0]",2
1749907769,ST_A,0.134985894,-0.136039987,1.691498995,0.046482041,-0.317755044,-0.274526149,0.906369925,"[0, 1, 0, 0]",2
1749907769,ST_B,0.190772638,-0.10368944,1.694676161,0.132934198,-0.070488907,-0.070148833,0.986123204,"[0, 1, 0, 0]",2
1749907769,snake_tip,0.153814733,0.139667019,1.275183558,0.537365139,0.067282595,-0.224028185,0.810261071,"[0, 1, 0, 0]",2
1749907769,ST_D,0.042635787,-0.058908369,1.691883922,0.392257452,0.285114199,-0.105924718,0.868115127,"[0, 1, 0, 0]",2
1749907769,ST_C,0.166623846,0.02727777,1.735124588,-0.140336171,-0.077388726,-0.054576851,0.985564888,"[0, 1, 0, 0]",2
1749907769,ST_A,0.13494949,-0.135871381,1.692000628,0.043581299,-0.318983018,-0.273675978,0.906339884,"[0, 1, 0, 0]",2
1749907769,ST_B,0.190850228,-0.104070567,1.694507122,0.154392958,-0.09746132,-0.082394287,0.979732275,"[0, 1, 0, 0]",2
1749907769,snake_tip,0.169074073,0.134922266,1.274113894,0.536276102,0.043145362,-0.221940413,0.813196719,"[0, 1, 0, 0]",2
1749907769,ST_D,0.04287909,-0.058949612,1.691923738,0.396229297,0.28697744,-0.103405677,0.865998626,"[0, 1, 0, 0]",2
1749907769,ST_C,0.166484654,0.02727049,1.735346079,-0.137347221,-0.083921559,-0.049407016,0.985724032,"[0, 1, 0, 0]",2
1749907769,ST_A,0.135140389,-0.135941178,1.692011356,0.045097768,-0.315382004,-0.270767152,0.908397257,"[0, 1, 0, 0]",2
1749907769,ST_B,0.191306546,-0.104055837,1.6943717,0.145178393,-0.070830442,-0.070987821,0.984310508,"[0, 1, 0, 0]",2
